Accident year,Region,Ons code,Urban rural,Road class,Light condition,Weather condition,All accidents
2019,South East,E12000008,Rural,Motorway,Daylight,Unknown,4
2019,South East,E12000008,Rural,Motorway,Daylight,Fine no high winds,541
2019,South East,E12000008,Rural,Motorway,Daylight,Raining no high winds,74
2019,South East,E12000008,Rural,Motorway,Daylight,Fine + high winds,8
2019,South East,E12000008,Rural,Motorway,Daylight,Raining + high winds,9
2019,South East,E12000008,Rural,Motorway,Daylight,Fog or mist,2
2019,South East,E12000008,Rural,Motorway,Daylight,Other,6
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Fine no high winds,92
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Raining no high winds,31
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Snowing no high winds,3
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Fine + high winds,4
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Raining + high winds,10
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Fog or mist,1
2019,South East,E12000008,Rural,Motorway,Darkness - lights lit,Other,2
2019,South East,E12000008,Rural,Motorway,Darkness - lights unlit,Fine no high winds,12
2019,South East,E12000008,Rural,Motorway,Darkness - lights unlit,Raining no high winds,3
2019,South East,E12000008,Rural,Motorway,Darkness - lights unlit,Snowing no high winds,1
2019,South East,E12000008,Rural,Motorway,Darkness - lights unlit,Raining + high winds,1
2019,South East,E12000008,Rural,Motorway,Darkness - no lighting,Fine no high winds,53
2019,South East,E12000008,Rural,Motorway,Darkness - no lighting,Raining no high winds,36
2019,South East,E12000008,Rural,Motorway,Darkness - no lighting,Fine + high winds,2
2019,South East,E12000008,Rural,Motorway,Darkness - no lighting,Raining + high winds,1
2019,South East,E12000008,Rural,Motorway,Darkness - no lighting,Fog or mist,1
2019,South East,E12000008,Rural,Motorway,Darkness - no lighting,Other,1
2019,South East,E12000008,Rural,Motorway,Darkness - lighting unknown,Unknown,2
2019,South East,E12000008,Rural,Motorway,Darkness - lighting unknown,Fine no high winds,19
2019,South East,E12000008,Rural,Motorway,Darkness - lighting unknown,Raining no high winds,7
2019,South East,E12000008,Rural,Motorway,Darkness - lighting unknown,Fog or mist,1
2019,South East,E12000008,Rural,A(M),Daylight,Fine no high winds,9
2019,South East,E12000008,Rural,A(M),Daylight,Raining no high winds,1
2019,South East,E12000008,Rural,A(M),Darkness - lights lit,Fine no high winds,1
2019,South East,E12000008,Rural,A(M),Darkness - no lighting,Fine no high winds,3
2019,South East,E12000008,Rural,A(M),Darkness - no lighting,Raining no high winds,3
2019,South East,E12000008,Rural,A,Daylight,Unknown,34
2019,South East,E12000008,Rural,A,Daylight,Fine no high winds,2214
2019,South East,E12000008,Rural,A,Daylight,Raining no high winds,322
2019,South East,E12000008,Rural,A,Daylight,Snowing no high winds,1
2019,South East,E12000008,Rural,A,Daylight,Fine + high winds,30
2019,South East,E12000008,Rural,A,Daylight,Raining + high winds,34
2019,South East,E12000008,Rural,A,Daylight,Snowing + high winds,2
2019,South East,E12000008,Rural,A,Daylight,Fog or mist,6
2019,South East,E12000008,Rural,A,Daylight,Other,43
2019,South East,E12000008,Rural,A,Darkness - lights lit,Unknown,3
2019,South East,E12000008,Rural,A,Darkness - lights lit,Fine no high winds,301
2019,South East,E12000008,Rural,A,Darkness - lights lit,Raining no high winds,106
2019,South East,E12000008,Rural,A,Darkness - lights lit,Snowing no high winds,2
2019,South East,E12000008,Rural,A,Darkness - lights lit,Fine + high winds,5
2019,South East,E12000008,Rural,A,Darkness - lights lit,Raining + high winds,16
2019,South East,E12000008,Rural,A,Darkness - lights lit,Snowing + high winds,1
2019,South East,E12000008,Rural,A,Darkness - lights lit,Fog or mist,5
2019,South East,E12000008,Rural,A,Darkness - lights lit,Other,7
2019,South East,E12000008,Rural,A,Darkness - lights unlit,Unknown,1
2019,South East,E12000008,Rural,A,Darkness - lights unlit,Fine no high winds,40
2019,South East,E12000008,Rural,A,Darkness - lights unlit,Raining no high winds,5
2019,South East,E12000008,Rural,A,Darkness - lights unlit,Raining + high winds,3
2019,South East,E12000008,Rural,A,Darkness - lights unlit,Fog or mist,1
2019,South East,E12000008,Rural,A,Darkness - no lighting,Unknown,2
2019,South East,E12000008,Rural,A,Darkness - no lighting,Fine no high winds,380
2019,South East,E12000008,Rural,A,Darkness - no lighting,Raining no high winds,112
2019,South East,E12000008,Rural,A,Darkness - no lighting,Snowing no high winds,4
2019,South East,E12000008,Rural,A,Darkness - no lighting,Fine + high winds,3
2019,South East,E12000008,Rural,A,Darkness - no lighting,Raining + high winds,20
2019,South East,E12000008,Rural,A,Darkness - no lighting,Fog or mist,7
2019,South East,E12000008,Rural,A,Darkness - no lighting,Other,12
2019,South East,E12000008,Rural,A,Darkness - lighting unknown,Unknown,5
2019,South East,E12000008,Rural,A,Darkness - lighting unknown,Fine no high winds,57
2019,South East,E12000008,Rural,A,Darkness - lighting unknown,Raining no high winds,16
2019,South East,E12000008,Rural,A,Darkness - lighting unknown,Fine + high winds,1
2019,South East,E12000008,Rural,A,Darkness - lighting unknown,Raining + high winds,3
2019,South East,E12000008,Rural,A,Darkness - lighting unknown,Fog or mist,1
2019,South East,E12000008,Rural,B,Daylight,Unknown,8
2019,South East,E12000008,Rural,B,Daylight,Fine no high winds,593
2019,South East,E12000008,Rural,B,Daylight,Raining no high winds,105
2019,South East,E12000008,Rural,B,Daylight,Fine + high winds,9
2019,South East,E12000008,Rural,B,Daylight,Raining + high winds,5
2019,South East,E12000008,Rural,B,Daylight,Fog or mist,3
2019,South East,E12000008,Rural,B,Daylight,Other,11
2019,South East,E12000008,Rural,B,Darkness - lights lit,Fine no high winds,47
2019,South East,E12000008,Rural,B,Darkness - lights lit,Raining no high winds,14
2019,South East,E12000008,Rural,B,Darkness - lights lit,Raining + high winds,2
2019,South East,E12000008,Rural,B,Darkness - lights lit,Other,4
2019,South East,E12000008,Rural,B,Darkness - lights unlit,Fine no high winds,1
2019,South East,E12000008,Rural,B,Darkness - lights unlit,Raining no high winds,2
2019,South East,E12000008,Rural,B,Darkness - lights unlit,Raining + high winds,1
2019,South East,E12000008,Rural,B,Darkness - no lighting,Fine no high winds,117
2019,South East,E12000008,Rural,B,Darkness - no lighting,Raining no high winds,34
2019,South East,E12000008,Rural,B,Darkness - no lighting,Raining + high winds,8
2019,South East,E12000008,Rural,B,Darkness - no lighting,Snowing + high winds,1
2019,South East,E12000008,Rural,B,Darkness - no lighting,Fog or mist,4
2019,South East,E12000008,Rural,B,Darkness - no lighting,Other,7
2019,South East,E12000008,Rural,B,Darkness - lighting unknown,Fine no high winds,12
2019,South East,E12000008,Rural,B,Darkness - lighting unknown,Raining no high winds,5
2019,South East,E12000008,Rural,C,Daylight,Fine no high winds,87
2019,South East,E12000008,Rural,C,Daylight,Raining no high winds,7
2019,South East,E12000008,Rural,C,Daylight,Other,1
2019,South East,E12000008,Rural,C,Darkness - lights lit,Fine no high winds,16
2019,South East,E12000008,Rural,C,Darkness - lights lit,Raining no high winds,2
2019,South East,E12000008,Rural,C,Darkness - lights lit,Raining + high winds,1
2019,South East,E12000008,Rural,C,Darkness - lights unlit,Fine no high winds,1
2019,South East,E12000008,Rural,C,Darkness - lights unlit,Raining no high winds,1
2019,South East,E12000008,Rural,C,Darkness - no lighting,Fine no high winds,14
2019,South East,E12000008,Rural,C,Darkness - no lighting,Raining no high winds,4
2019,South East,E12000008,Rural,C,Darkness - no lighting,Other,2
2019,South East,E12000008,Rural,C,Darkness - lighting unknown,Fine no high winds,2
2019,South East,E12000008,Rural,Unclassified,Daylight,Unknown,16
2019,South East,E12000008,Rural,Unclassified,Daylight,Fine no high winds,1413
2019,South East,E12000008,Rural,Unclassified,Daylight,Raining no high winds,166
2019,South East,E12000008,Rural,Unclassified,Daylight,Snowing no high winds,1
2019,South East,E12000008,Rural,Unclassified,Daylight,Fine + high winds,22
2019,South East,E12000008,Rural,Unclassified,Daylight,Raining + high winds,16
2019,South East,E12000008,Rural,Unclassified,Daylight,Fog or mist,6
2019,South East,E12000008,Rural,Unclassified,Daylight,Other,24
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Fine no high winds,125
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Raining no high winds,36
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Snowing no high winds,1
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Fine + high winds,1
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Raining + high winds,5
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Fog or mist,3
2019,South East,E12000008,Rural,Unclassified,Darkness - lights lit,Other,5
2019,South East,E12000008,Rural,Unclassified,Darkness - lights unlit,Unknown,2
2019,South East,E12000008,Rural,Unclassified,Darkness - lights unlit,Fine no high winds,13
2019,South East,E12000008,Rural,Unclassified,Darkness - lights unlit,Raining no high winds,4
2019,South East,E12000008,Rural,Unclassified,Darkness - lights unlit,Other,1
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Fine no high winds,274
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Raining no high winds,87
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Snowing no high winds,1
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Fine + high winds,4
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Raining + high winds,12
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Fog or mist,11
2019,South East,E12000008,Rural,Unclassified,Darkness - no lighting,Other,15
2019,South East,E12000008,Rural,Unclassified,Darkness - lighting unknown,Unknown,4
2019,South East,E12000008,Rural,Unclassified,Darkness - lighting unknown,Fine no high winds,27
2019,South East,E12000008,Rural,Unclassified,Darkness - lighting unknown,Raining no high winds,3
2019,South East,E12000008,Rural,Unclassified,Darkness - lighting unknown,Fine + high winds,1
2019,South East,E12000008,Rural,Unclassified,Darkness - lighting unknown,Fog or mist,2
2019,South East,E12000008,Rural,Unclassified,Darkness - lighting unknown,Other,2
2019,South East,E12000008,Unallocated,A,Daylight,Fine no high winds,2
2019,London,E12000007,Urban,Motorway,Daylight,Unknown,1
2019,London,E12000007,Urban,Motorway,Daylight,Fine no high winds,54
2019,London,E12000007,Urban,Motorway,Daylight,Raining no high winds,1
2019,London,E12000007,Urban,Motorway,Daylight,Other,1
2019,London,E12000007,Urban,Motorway,Darkness - lights lit,Unknown,1
2019,London,E12000007,Urban,Motorway,Darkness - lights lit,Fine no high winds,12
2019,London,E12000007,Urban,Motorway,Darkness - lights lit,Raining no high winds,4
2019,London,E12000007,Urban,Motorway,Darkness - lights lit,Other,1
2019,London,E12000007,Urban,Motorway,Darkness - no lighting,Fine no high winds,1
2019,London,E12000007,Urban,A,Daylight,Unknown,344
2019,London,E12000007,Urban,A,Daylight,Fine no high winds,7778
2019,London,E12000007,Urban,A,Daylight,Raining no high winds,887
2019,London,E12000007,Urban,A,Daylight,Snowing no high winds,7
2019,London,E12000007,Urban,A,Daylight,Fine + high winds,100
2019,London,E12000007,Urban,A,Daylight,Raining + high winds,43
2019,London,E12000007,Urban,A,Daylight,Fog or mist,9
2019,London,E12000007,Urban,A,Daylight,Other,423
2019,London,E12000007,Urban,A,Darkness - lights lit,Unknown,120
2019,London,E12000007,Urban,A,Darkness - lights lit,Fine no high winds,3025
2019,London,E12000007,Urban,A,Darkness - lights lit,Raining no high winds,779
2019,London,E12000007,Urban,A,Darkness - lights lit,Snowing no high winds,25
2019,London,E12000007,Urban,A,Darkness - lights lit,Fine + high winds,37
2019,London,E12000007,Urban,A,Darkness - lights lit,Raining + high winds,46
2019,London,E12000007,Urban,A,Darkness - lights lit,Snowing + high winds,2
2019,London,E12000007,Urban,A,Darkness - lights lit,Fog or mist,8
2019,London,E12000007,Urban,A,Darkness - lights lit,Other,200
2019,London,E12000007,Urban,A,Darkness - lights unlit,Unknown,6
2019,London,E12000007,Urban,A,Darkness - lights unlit,Fine no high winds,48
2019,London,E12000007,Urban,A,Darkness - lights unlit,Raining no high winds,16
2019,London,E12000007,Urban,A,Darkness - lights unlit,Fine + high winds,2
2019,London,E12000007,Urban,A,Darkness - lights unlit,Raining + high winds,2
2019,London,E12000007,Urban,A,Darkness - lights unlit,Other,1
2019,London,E12000007,Urban,A,Darkness - no lighting,Unknown,3
2019,London,E12000007,Urban,A,Darkness - no lighting,Fine no high winds,18
2019,London,E12000007,Urban,A,Darkness - no lighting,Raining no high winds,10
2019,London,E12000007,Urban,A,Darkness - no lighting,Fine + high winds,1
2019,London,E12000007,Urban,A,Darkness - no lighting,Raining + high winds,1
2019,London,E12000007,Urban,A,Darkness - no lighting,Other,1
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Unknown,79
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Fine no high winds,338
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Raining no high winds,89
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Snowing no high winds,4
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Fine + high winds,2
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Raining + high winds,5
2019,London,E12000007,Urban,A,Darkness - lighting unknown,Other,38
2019,London,E12000007,Urban,B,Daylight,Unknown,62
2019,London,E12000007,Urban,B,Daylight,Fine no high winds,1129
2019,London,E12000007,Urban,B,Daylight,Raining no high winds,123
2019,London,E12000007,Urban,B,Daylight,Snowing no high winds,1
2019,London,E12000007,Urban,B,Daylight,Fine + high winds,15
2019,London,E12000007,Urban,B,Daylight,Raining + high winds,4
2019,London,E12000007,Urban,B,Daylight,Other,66
2019,London,E12000007,Urban,B,Darkness - lights lit,Unknown,14
2019,London,E12000007,Urban,B,Darkness - lights lit,Fine no high winds,402
2019,London,E12000007,Urban,B,Darkness - lights lit,Raining no high winds,129
2019,London,E12000007,Urban,B,Darkness - lights lit,Snowing no high winds,5
2019,London,E12000007,Urban,B,Darkness - lights lit,Fine + high winds,5
2019,London,E12000007,Urban,B,Darkness - lights lit,Raining + high winds,8
2019,London,E12000007,Urban,B,Darkness - lights lit,Fog or mist,1
2019,London,E12000007,Urban,B,Darkness - lights lit,Other,35
2019,London,E12000007,Urban,B,Darkness - lights unlit,Unknown,1
2019,London,E12000007,Urban,B,Darkness - lights unlit,Fine no high winds,6
2019,London,E12000007,Urban,B,Darkness - lights unlit,Raining no high winds,1
2019,London,E12000007,Urban,B,Darkness - lights unlit,Fine + high winds,1
2019,London,E12000007,Urban,B,Darkness - no lighting,Unknown,1
2019,London,E12000007,Urban,B,Darkness - no lighting,Fine no high winds,4
2019,London,E12000007,Urban,B,Darkness - no lighting,Raining no high winds,3
2019,London,E12000007,Urban,B,Darkness - no lighting,Other,1
2019,London,E12000007,Urban,B,Darkness - lighting unknown,Unknown,15
2019,London,E12000007,Urban,B,Darkness - lighting unknown,Fine no high winds,42
2019,London,E12000007,Urban,B,Darkness - lighting unknown,Raining no high winds,18
2019,London,E12000007,Urban,B,Darkness - lighting unknown,Snowing no high winds,1
2019,London,E12000007,Urban,B,Darkness - lighting unknown,Raining + high winds,2
2019,London,E12000007,Urban,B,Darkness - lighting unknown,Other,6
2019,London,E12000007,Urban,C,Daylight,Unknown,83
2019,London,E12000007,Urban,C,Daylight,Fine no high winds,1669
2019,London,E12000007,Urban,C,Daylight,Raining no high winds,196
2019,London,E12000007,Urban,C,Daylight,Snowing no high winds,2
2019,London,E12000007,Urban,C,Daylight,Fine + high winds,32
2019,London,E12000007,Urban,C,Daylight,Raining + high winds,8
2019,London,E12000007,Urban,C,Daylight,Fog or mist,3
2019,London,E12000007,Urban,C,Daylight,Other,110
2019,London,E12000007,Urban,C,Darkness - lights lit,Unknown,23
2019,London,E12000007,Urban,C,Darkness - lights lit,Fine no high winds,533
2019,London,E12000007,Urban,C,Darkness - lights lit,Raining no high winds,165
2019,London,E12000007,Urban,C,Darkness - lights lit,Snowing no high winds,10
2019,London,E12000007,Urban,C,Darkness - lights lit,Fine + high winds,10
2019,London,E12000007,Urban,C,Darkness - lights lit,Raining + high winds,15
2019,London,E12000007,Urban,C,Darkness - lights lit,Fog or mist,2
2019,London,E12000007,Urban,C,Darkness - lights lit,Other,30
2019,London,E12000007,Urban,C,Darkness - lights unlit,Unknown,2
2019,London,E12000007,Urban,C,Darkness - lights unlit,Fine no high winds,8
2019,London,E12000007,Urban,C,Darkness - lights unlit,Raining no high winds,3
2019,London,E12000007,Urban,C,Darkness - lights unlit,Raining + high winds,1
2019,London,E12000007,Urban,C,Darkness - no lighting,Fine no high winds,7
2019,London,E12000007,Urban,C,Darkness - no lighting,Raining no high winds,2
2019,London,E12000007,Urban,C,Darkness - no lighting,Snowing + high winds,1
2019,London,E12000007,Urban,C,Darkness - no lighting,Other,2
2019,London,E12000007,Urban,C,Darkness - lighting unknown,Unknown,23
2019,London,E12000007,Urban,C,Darkness - lighting unknown,Fine no high winds,52
2019,London,E12000007,Urban,C,Darkness - lighting unknown,Raining no high winds,23
2019,London,E12000007,Urban,C,Darkness - lighting unknown,Raining + high winds,2
2019,London,E12000007,Urban,C,Darkness - lighting unknown,Fog or mist,1
2019,London,E12000007,Urban,C,Darkness - lighting unknown,Other,9
2019,London,E12000007,Urban,Unclassified,Daylight,Unknown,151
2019,London,E12000007,Urban,Unclassified,Daylight,Fine no high winds,2697
2019,London,E12000007,Urban,Unclassified,Daylight,Raining no high winds,305
2019,London,E12000007,Urban,Unclassified,Daylight,Snowing no high winds,5
2019,London,E12000007,Urban,Unclassified,Daylight,Fine + high winds,29
2019,London,E12000007,Urban,Unclassified,Daylight,Raining + high winds,15
2019,London,E12000007,Urban,Unclassified,Daylight,Snowing + high winds,1
2019,London,E12000007,Urban,Unclassified,Daylight,Fog or mist,3
2019,London,E12000007,Urban,Unclassified,Daylight,Other,168
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Unknown,46
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Fine no high winds,781
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Raining no high winds,219
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Snowing no high winds,9
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Fine + high winds,4
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Raining + high winds,16
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Fog or mist,4
2019,London,E12000007,Urban,Unclassified,Darkness - lights lit,Other,46
2019,London,E12000007,Urban,Unclassified,Darkness - lights unlit,Unknown,2
2019,London,E12000007,Urban,Unclassified,Darkness - lights unlit,Fine no high winds,24
2019,London,E12000007,Urban,Unclassified,Darkness - lights unlit,Raining no high winds,5
2019,London,E12000007,Urban,Unclassified,Darkness - lights unlit,Other,2
2019,London,E12000007,Urban,Unclassified,Darkness - no lighting,Unknown,2
2019,London,E12000007,Urban,Unclassified,Darkness - no lighting,Fine no high winds,25
2019,London,E12000007,Urban,Unclassified,Darkness - no lighting,Raining no high winds,5
2019,London,E12000007,Urban,Unclassified,Darkness - no lighting,Other,4
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Unknown,39
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Fine no high winds,109
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Raining no high winds,45
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Snowing no high winds,1
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Fine + high winds,2
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Raining + high winds,3
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Snowing + high winds,1
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Fog or mist,1
2019,London,E12000007,Urban,Unclassified,Darkness - lighting unknown,Other,17
2019,London,E12000007,Rural,Motorway,Daylight,Unknown,2
2019,London,E12000007,Rural,Motorway,Daylight,Fine no high winds,56
2019,London,E12000007,Rural,Motorway,Daylight,Raining no high winds,10
2019,London,E12000007,Rural,Motorway,Daylight,Fine + high winds,1
2019,London,E12000007,Rural,Motorway,Daylight,Other,2
2019,London,E12000007,Rural,Motorway,Darkness - lights lit,Fine no high winds,25
2019,London,E12000007,Rural,Motorway,Darkness - lights lit,Raining no high winds,7
2019,London,E12000007,Rural,Motorway,Darkness - lights lit,Snowing no high winds,1
2019,London,E12000007,Rural,Motorway,Darkness - lights lit,Other,2
2019,London,E12000007,Rural,Motorway,Darkness - lights unlit,Fine no high winds,1
2019,London,E12000007,Rural,Motorway,Darkness - no lighting,Fine no high winds,2
2019,London,E12000007,Rural,Motorway,Darkness - no lighting,Raining no high winds,1
2019,London,E12000007,Rural,Motorway,Darkness - no lighting,Other,1
2019,London,E12000007,Rural,Motorway,Darkness - lighting unknown,Fine no high winds,5
2019,London,E12000007,Rural,A,Daylight,Unknown,7
2019,London,E12000007,Rural,A,Daylight,Fine no high winds,296
2019,London,E12000007,Rural,A,Daylight,Raining no high winds,30
2019,London,E12000007,Rural,A,Daylight,Snowing no high winds,1
2019,London,E12000007,Rural,A,Daylight,Fine + high winds,5
2019,London,E12000007,Rural,A,Daylight,Raining + high winds,5
2019,London,E12000007,Rural,A,Daylight,Other,11
2019,London,E12000007,Rural,A,Darkness - lights lit,Unknown,4
2019,London,E12000007,Rural,A,Darkness - lights lit,Fine no high winds,87
2019,London,E12000007,Rural,A,Darkness - lights lit,Raining no high winds,24
2019,London,E12000007,Rural,A,Darkness - lights lit,Snowing no high winds,1
2019,London,E12000007,Rural,A,Darkness - lights lit,Fine + high winds,4
2019,London,E12000007,Rural,A,Darkness - lights lit,Raining + high winds,1
2019,London,E12000007,Rural,A,Darkness - lights lit,Other,4
2019,London,E12000007,Rural,A,Darkness - lights unlit,Unknown,1
2019,London,E12000007,Rural,A,Darkness - lights unlit,Fine no high winds,4
2019,London,E12000007,Rural,A,Darkness - lights unlit,Raining no high winds,1
2019,London,E12000007,Rural,A,Darkness - lights unlit,Other,1
2019,London,E12000007,Rural,A,Darkness - no lighting,Fine no high winds,3
2019,London,E12000007,Rural,A,Darkness - lighting unknown,Unknown,2
2019,London,E12000007,Rural,A,Darkness - lighting unknown,Fine no high winds,6
2019,London,E12000007,Rural,A,Darkness - lighting unknown,Raining no high winds,3
2019,London,E12000007,Rural,A,Darkness - lighting unknown,Other,1
2019,London,E12000007,Rural,B,Daylight,Unknown,1
2019,London,E12000007,Rural,B,Daylight,Fine no high winds,14
2019,London,E12000007,Rural,B,Daylight,Raining no high winds,2
2019,London,E12000007,Rural,B,Daylight,Fine + high winds,1
2019,London,E12000007,Rural,B,Darkness - lights lit,Fine no high winds,2
2019,London,E12000007,Rural,B,Darkness - lights lit,Other,1
2019,London,E12000007,Rural,B,Darkness - no lighting,Fine no high winds,1
2019,London,E12000007,Rural,B,Darkness - lighting unknown,Fine no high winds,1
2019,London,E12000007,Rural,B,Darkness - lighting unknown,Raining no high winds,1
2019,London,E12000007,Rural,C,Daylight,Unknown,2
2019,London,E12000007,Rural,C,Daylight,Fine no high winds,59
2019,London,E12000007,Rural,C,Daylight,Raining no high winds,3
2019,London,E12000007,Rural,C,Daylight,Fine + high winds,1
2019,London,E12000007,Rural,C,Daylight,Raining + high winds,1
2019,London,E12000007,Rural,C,Daylight,Other,1
2019,London,E12000007,Rural,C,Darkness - lights lit,Fine no high winds,12
2019,London,E12000007,Rural,C,Darkness - lights lit,Raining no high winds,4
2019,London,E12000007,Rural,C,Darkness - lights lit,Snowing no high winds,1
2019,London,E12000007,Rural,C,Darkness - lights unlit,Fine no high winds,1
2019,London,E12000007,Rural,C,Darkness - lights unlit,Raining no high winds,1
2019,London,E12000007,Rural,C,Darkness - no lighting,Fine no high winds,4
2019,London,E12000007,Rural,C,Darkness - no lighting,Raining no high winds,1
2019,London,E12000007,Rural,C,Darkness - lighting unknown,Fine no high winds,1
2019,London,E12000007,Rural,Unclassified,Daylight,Unknown,7
2019,London,E12000007,Rural,Unclassified,Daylight,Fine no high winds,65
2019,London,E12000007,Rural,Unclassified,Daylight,Raining no high winds,11
2019,London,E12000007,Rural,Unclassified,Daylight,Fine + high winds,3
2019,London,E12000007,Rural,Unclassified,Daylight,Other,6
2019,London,E12000007,Rural,Unclassified,Darkness - lights lit,Unknown,2
2019,London,E12000007,Rural,Unclassified,Darkness - lights lit,Fine no high winds,13
2019,London,E12000007,Rural,Unclassified,Darkness - lights lit,Raining no high winds,3
2019,London,E12000007,Rural,Unclassified,Darkness - lights unlit,Fine no high winds,1
2019,London,E12000007,Rural,Unclassified,Darkness - no lighting,Fine no high winds,3
2019,London,E12000007,Rural,Unclassified,Darkness - lighting unknown,Fine no high winds,2
2019,London,E12000007,Rural,Unclassified,Darkness - lighting unknown,Other,1
2019,South West,E12000009,Urban,Motorway,Daylight,Unknown,2
2019,South West,E12000009,Urban,Motorway,Daylight,Fine no high winds,11
2019,South West,E12000009,Urban,Motorway,Daylight,Raining no high winds,1
2019,South West,E12000009,Urban,Motorway,Daylight,Fine + high winds,1
2019,South West,E12000009,Urban,Motorway,Daylight,Raining + high winds,1
2019,South West,E12000009,Urban,Motorway,Darkness - lights lit,Unknown,1
2019,South West,E12000009,Urban,Motorway,Darkness - lights lit,Fine no high winds,4
2019,South West,E12000009,Urban,Motorway,Darkness - lights lit,Raining no high winds,2
2019,South West,E12000009,Urban,Motorway,Darkness - no lighting,Fine + high winds,1
2019,South West,E12000009,Urban,Motorway,Darkness - lighting unknown,Fine no high winds,1
2019,South West,E12000009,Urban,A,Daylight,Unknown,46
2019,South West,E12000009,Urban,A,Daylight,Fine no high winds,889
2019,South West,E12000009,Urban,A,Daylight,Raining no high winds,131
2019,South West,E12000009,Urban,A,Daylight,Snowing no high winds,1
2019,South West,E12000009,Urban,A,Daylight,Fine + high winds,7
2019,South West,E12000009,Urban,A,Daylight,Raining + high winds,16
2019,South West,E12000009,Urban,A,Daylight,Fog or mist,2
2019,South West,E12000009,Urban,A,Daylight,Other,12
2019,South West,E12000009,Urban,A,Darkness - lights lit,Unknown,5
2019,South West,E12000009,Urban,A,Darkness - lights lit,Fine no high winds,262
2019,South West,E12000009,Urban,A,Darkness - lights lit,Raining no high winds,90
2019,South West,E12000009,Urban,A,Darkness - lights lit,Snowing no high winds,1
2019,South West,E12000009,Urban,A,Darkness - lights lit,Fine + high winds,4
2019,South West,E12000009,Urban,A,Darkness - lights lit,Raining + high winds,12
2019,South West,E12000009,Urban,A,Darkness - lights lit,Fog or mist,4
2019,South West,E12000009,Urban,A,Darkness - lights lit,Other,2
2019,South West,E12000009,Urban,A,Darkness - lights unlit,Fine no high winds,6
2019,South West,E12000009,Urban,A,Darkness - lights unlit,Raining no high winds,2
2019,South West,E12000009,Urban,A,Darkness - lights unlit,Snowing no high winds,1
2019,South West,E12000009,Urban,A,Darkness - no lighting,Unknown,2
2019,South West,E12000009,Urban,A,Darkness - no lighting,Fine no high winds,10
2019,South West,E12000009,Urban,A,Darkness - no lighting,Raining no high winds,4
2019,South West,E12000009,Urban,A,Darkness - no lighting,Raining + high winds,2
2019,South West,E12000009,Urban,A,Darkness - lighting unknown,Unknown,8
2019,South West,E12000009,Urban,A,Darkness - lighting unknown,Fine no high winds,21
2019,South West,E12000009,Urban,A,Darkness - lighting unknown,Raining no high winds,5
2019,South West,E12000009,Urban,A,Darkness - lighting unknown,Raining + high winds,2
2019,South West,E12000009,Urban,B,Daylight,Unknown,30
2019,South West,E12000009,Urban,B,Daylight,Fine no high winds,422
2019,South West,E12000009,Urban,B,Daylight,Raining no high winds,57
2019,South West,E12000009,Urban,B,Daylight,Snowing no high winds,1
2019,South West,E12000009,Urban,B,Daylight,Fine + high winds,5
2019,South West,E12000009,Urban,B,Daylight,Raining + high winds,12
2019,South West,E12000009,Urban,B,Daylight,Other,7
